PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Relative frame #,Frame timestamp
478.129,11.552800000000001,-139.582,442.0195,-104.8679,-120.21600000000001,1.0154154148055194,0.1516526003187193,1674855990.594200,5682,5407,1674855990593.0
478.18449999999996,11.9435,-139.1915,441.51750000000004,-103.08200000000001,-120.83,0.9991681079909183,0.1588598153693879,1674855990.627300,5683,5408,1674855990626.3333
478.352,11.9435,-139.4145,441.1265,-102.0216,-121.2765,0.9994976181527988,0.16245445328398717,1674855990.660400,5684,5409,1674855990659.6667
478.29650000000004,11.38535,-139.638,441.12649999999996,-101.12870000000001,-121.8345,1.0375161001430686,0.1696717127999631,1674855990.693500,5685,5410,1674855990693.0
478.017,11.6086,-139.8055,441.1825,-99.17545,-122.281,1.0672511946360204,0.1398242988708964,1674855990.726500,5686,5411,1674855990726.3333
477.9615,11.77605,-140.196,441.1825,-97.61240000000001,-123.22999999999999,1.0552531463130415,0.13203901561467046,1674855990.759600,5687,5412,1674855990759.6667
477.906,11.77605,-140.6985,441.294,-96.2172,-123.17349999999999,1.0654256706381742,0.12831398673559902,1674855990.792700,5688,5413,1674855990793.0
478.0175,11.608600000000001,-140.8655,441.0705,-94.6549,-122.839,1.0851784135249671,0.13862620967991215,1674855990.825800,5689,5414,1674855990826.3333
478.129,10.9389,-140.47500000000002,440.68,-93.4268,-123.2295,1.0883120379262583,0.13144073181235827,1674855990.858800,5690,5415,1674855990859.6667
478.35249999999996,10.4924,-140.0845,440.40099999999995,-93.2034,-123.28549999999998,1.0808154846282405,0.12977137847416273,1674855990.891900,5691,5416,1674855990893.0
478.6315,9.990050000000002,-139.861,439.8425,-92.5337,-123.22999999999999,1.0626299880336467,0.13634790351713055,1674855990.925000,5692,5417,1674855990926.3333
478.90999999999997,9.376149999999999,-140.029,439.452,-91.9759,-123.62049999999999,1.0761735921025697,0.11585026572061914,1674855990.958100,5693,5418,1674855990959.6667
479.301,8.70645,-139.917,439.0615,-91.47345,-123.788,1.109231160228798,0.1018918898704509,1674855990.994800,5694,5419,1674855990993.0
479.4685,7.869300000000003,-139.6935,438.336,-91.30619999999999,-123.45249999999999,1.113206623459236,0.10845772791266957,1674855991.027900,5695,5420,1674855991026.3333
479.63599999999997,6.80885,-138.9685,437.94550000000004,-91.1387,-123.39699999999999,1.1086475663808955,0.09856662488208655,1674855991.060900,5696,5421,1674855991059.6667
479.85900000000004,6.4182500000000005,-138.2985,437.55449999999996,-91.25005,-123.3415,1.104825740655852,0.09939428903541973,1674855991.094000,5697,5422,1674855991093.0
480.082,6.083349999999999,-138.578,437.21950000000004,-91.36185,-123.17349999999999,1.0944789732918863,0.10205314276750094,1674855991.127100,5698,5423,1674855991126.3333
480.361,5.748450000000002,-138.522,436.885,-91.41765000000001,-123.17349999999999,1.102945075987938,0.10165197189078812,1674855991.160200,5699,5424,1674855991159.6667
480.3055,5.1904,-138.578,436.54999999999995,-91.47364999999999,-123.17349999999999,1.1125182761494492,0.10546044486054977,1674855991.193200,5700,5425,1674855991193.0
480.3055,5.302,-138.41,436.271,-91.47355,-123.28549999999998,1.1193402223950972,0.11296070101224528,1674855991.226300,5701,5426,1674855991226.3333
480.3055,5.636850000000003,-138.3545,435.6015,-91.19460000000001,-123.5645,1.1263472456499177,0.10843411014159976,1674855991.259400,5702,5427,1674855991259.6667
480.529,5.804300000000001,-138.243,435.2105,-91.027,-123.28549999999998,1.1281121678843713,0.11283738201781285,1674855991.292500,5703,5428,1674855991293.0
480.752,6.3065999999999995,-138.075,434.82,-90.97130000000001,-123.2295,1.1425203880331165,0.1084982799747852,1674855991.325500,5704,5429,1674855991326.3333
481.3105,6.641449999999999,-137.1265,434.206,-91.30590000000001,-123.2855,1.1402899482834878,0.11119384290712248,1674855991.358600,5705,5430,1674855991359.6667
481.8685,6.864700000000003,-136.6245,433.42449999999997,-91.5292,-123.3415,1.137653859830302,0.12458005461549346,1674855991.391700,5706,5431,1674855991393.0
